80.00 5.7930136084 6.2 1.00 12.80 970.00 .
56.00 6.6012301187 4.69 0.00 17.90 1045.00 22.00
64.00 4.8040210447 . 1.00 7.20 . .
63.00 5.6524891803 . 0.00 11.60 1194.00 .
60.00 7.1024993558 4.48 0.00 17.60 983.00 .
94.00 7.0741168162 . 0.00 6.80 1171.00 .
63.00 8.1341742721 5.146 0.00 18.10 1085.00 .
55.00 6.8926416412 4.408 0.00 18.40 1083.00 23.00
35.00 6.2304814476 3.58 0.00 17.80 739.00 .
72.00 5.4680601411 . 1.00 10.20 920.00 .
65.00 5.365976015 5.318 1.00 11.20 1067.00 .
60.00 5.6276211137 5.34 1.00 12.50 1011.00 .
35.00 5.4595855141 3.63 0.00 15.20 821.00 .
93.00 6.3578422665 . 1.00 9.80 1230.00 .
96.00 6.0354814325 5.885 1.00 11.20 1220.00 .
91.00 6.1224928095 5.59 1.00 10.20 1170.00 26.00
59.00 6.0822189104 3.97 0.00 15.90 . .
38.00 4.6443908991 3.395 0.00 15.00 798.00 .
84.00 5.8888779583 . 1.00 22.00 818.00 .
64.00 5.579729826 . 1.00 11.40 900.00 .
85.00 5.3798973535 . 1.00 27.20 880.00 .
75.00 4.9344739331 4.45 1.00 21.80 830.00 .
56.00 7.4622149398 . 0.00 14.50 989.00 .
64.00 5.1474944768 3.68 0.00 15.10 . .
44.00 5.2203558251 4.75 1.00 11.40 965.00 .
. 6.8079349437 . 0.00 14.60 957.00 .
54.00 5.81711116 3.75 1.00 12.90 . 22.00
73.00 6.1923624895 4.826 1.00 13.70 . .
68.00 5.9532433343 4.552 1.00 15.30 . 26.00
46.00 5.7745515455 3.09 1.00 11.50 . 20.00
65.00 5.3890717298 . 1.00 12.70 . .
81.00 6.8167358806 3.71 1.00 14.80 1072.00 25.00
70.00 7.8395255817 . 0.00 20.40 . .
84.00 4.3040650932 . 1.00 11.60 985.00 20.00
16.00 4.9344739331 . 1.00 12.90 . .
49.00 7.7151236036 . 0.00 20.60 896.00 21.00
57.00 8.13005904 . 0.00 18.20 . .
57.00 7.3530819205 . 0.00 20.60 . 23.00
79.00 5.8493247799 4.7 1.00 12.00 1070.00 24.00
72.00 6.4361503684 4.341 1.00 12.50 . .
74.00 5.8230458955 5.094 1.00 12.40 1201.00 27.00
45.00 5.7430031878 . 1.00 15.80 . 22.00
57.00 5.4424177105 4.152 1.00 14.70 . .
23.00 4.8283137373 1.98 1.00 10.60 . .
71.00 8.7290735505 3.734 0.00 14.00 982.00 23.00
65.00 6.939253946 3.978 0.00 17.00 1132.00 26.00
51.00 6.2576675879 4.186 0.00 19.90 . 20.00
51.00 7.2668273475 . 0.00 22.00 . .
53.00 7.0673198487 . 0.00 19.70 . 23.00
51.00 5.6903594543 3.5 1.00 16.00 . .
40.00 6.5323342922 . 0.00 18.20 . 20.00
47.00 5.2094861528 3.88 1.00 7.20 . 21.00
49.00 5.1984970313 3.55 1.00 15.40 . 21.00
51.00 6.0282785202 3.996 1.00 13.50 937.00 21.00
63.00 6.782192056 . 0.00 18.00 . 24.00
64.00 6.3117348092 . 0.00 17.70 . .
41.00 7.3414838524 . 0.00 10.90 . 21.00
55.00 7.9149830058 4.1 0.00 24.70 . 23.00
. 7.0656133636 . 1.00 38.20 . .
47.00 5.313205979 6.643 1.00 6.80 . 21.00
35.00 5.6524891803 4.385 1.00 91.80 820.00 20.00
87.00 8.4955608913 . 0.00 11.50 1177.00 27.00
58.00 5.5490760849 . 1.00 12.80 1040.00 22.00
46.00 6.3026189757 . 0.00 19.60 . .
91.00 6.1923624895 3.957 1.00 10.40 . .
72.00 6.2363695902 4.221 1.00 13.10 1010.00 23.00
77.00 5.2257466737 4.44 1.00 11.50 951.00 22.00
72.00 5.6276211137 . 1.00 11.60 930.00 23.00
89.00 6.7190131544 4.037 1.00 13.80 994.00 23.00
69.00 6.7202201551 3.165 1.00 13.40 910.00 24.00
45.00 4.9344739331 . 1.00 12.80 . .
80.00 6.4520489544 . 1.00 12.50 1105.00 25.00
65.00 5.7930136084 4.194 1.00 13.00 1110.00 25.00
77.00 6.1136821798 4.772 1.00 11.90 . .
68.00 7.3440728506 . 0.00 19.00 . .
60.00 7.0808678967 . 0.00 18.10 . 22.00
. 5.8636311756 3.003 1.00 14.50 944.00 22.00
51.00 6.2363695902 . 0.00 16.50 . 20.00
58.00 7.5606011628 2.625 0.00 18.90 . .
70.00 6.0958245624 4.081 1.00 12.00 1020.00 24.00
78.00 5.9053618481 3.6 1.00 18.80 . 21.00
83.00 6.6133842184 3.75 1.00 10.00 1100.00 26.00
53.00 7.4121603349 . 0.00 19.00 . 22.00
51.00 6.3767269479 3.12 0.00 14.60 1200.00 26.00
58.00 7.1708884785 . 0.00 20.20 950.00 22.00
45.00 8.1673519871 3.744 0.00 12.20 1052.00 23.00
68.00 5.7365722975 4 1.00 12.10 . .
54.00 4.4543472963 . 1.00 10.60 900.00 22.00
49.00 5.3471075307 3.37 1.00 15.10 . .
50.00 7.2696167496 3.288 0.00 19.70 . 21.00
37.00 4.8828019226 3.7 1.00 15.30 . 20.00
51.00 5.6131281064 . 1.00 14.10 . 22.00
67.00 5.7493929859 3.523 1.00 13.20 . 25.00
62.00 4.836281907 . 1.00 21.50 . .
58.00 5.2040066871 . 1.00 9.40 919.00 23.00
. 6.5337888379 2.728 0.00 14.40 . 18.00
100.00 5.8749307309 4.8 1.00 24.10 870.00 22.00
61.00 5.1298987149 . 1.00 13.10 963.00 24.00
100.00 6.8167358806 . 0.00 20.30 . .
27.00 5.7557422136 5.05 1.00 17.40 800.00 18.00
40.00 6.7428806358 2.611 0.00 19.00 . 19.00
76.00 7.3901814282 . 0.00 15.70 . 26.00
54.00 7.1364832086 . 0.00 21.70 . .
49.00 4.1743872699 . 1.00 18.40 . .
79.00 5.843544417 . 1.00 10.70 . .
87.00 5.7868973814 . 1.00 14.30 . 21.00
45.00 7.2499255367 3.54 0.00 17.10 . .
71.00 6.4645883037 2.5 1.00 15.90 . 23.00
56.00 8.0721553082 2.59 0.00 19.90 . 22.00
67.00 6.8627579131 4.73 1.00 4.60 . .
59.00 5.2678581591 5.2 1.00 10.90 900.00 21.00
58.00 7.9861648603 . 0.00 12.70 1066.00 25.00
49.00 6.7129562007 . 0.00 14.40 1202.00 27.00
44.00 6.4846352356 3.685 0.00 11.60 . 24.00
48.00 6.1717005974 . 0.00 13.40 . .
90.00 7.1340937212 5.775 1.00 3.90 . .
48.00 5.4205349993 4.34 1.00 20.60 1005.00 23.00
62.00 5.2149357576 4.05 1.00 12.50 1000.00 24.00
59.00 5.7525726388 2.97 1.00 11.20 1060.00 24.00
52.00 5.4249500175 4.365 1.00 12.90 941.00 21.00
32.00 4.7004803658 . 1.00 17.90 . 20.00
. 5.1298987149 . 1.00 11.90 . 20.00
35.00 6.1758672701 . 0.00 14.10 . 18.00
. 4.7957905456 . 1.00 15.80 922.00 23.00
66.00 3.8501476017 2.09 1.00 11.30 . 19.00
58.00 6.1290502101 . 0.00 17.10 . .
41.00 7.3530819205 2.446 0.00 15.40 . .
58.00 5.7651911028 4.502 1.00 12.70 1120.00 26.00
61.00 5.7268477476 2.47 1.00 16.50 . 23.00
63.00 5.9401712527 . 0.00 15.80 . 23.00
53.00 7.383368147 3.084 0.00 15.90 . 23.00
56.00 6.3630281035 2.1 0.00 18.60 . 16.00
49.00 5.6419070709 2.048 1.00 19.60 . 16.00
53.00 5.7397929122 . 1.00 14.50 . .
53.00 7.4199799237 3.81 0.00 20.30 . .
45.00 6.9527286446 2.47 0.00 18.70 980.00 22.00
19.00 4.7957905456 2.52 1.00 13.60 . 20.00
58.00 5.5645204073 . 1.00 14.10 950.00 23.00
. 5.5909869805 1.88 1.00 11.80 . .
40.00 6.3902406671 3.3 0.00 18.50 . .
74.00 5.7683209958 3.4 0.00 16.40 1056.00 22.00
37.00 7.4838066877 . 0.00 17.60 960.00 23.00
. 6.4150969592 . 0.00 10.60 . .
68.00 5.598421959 3.362 1.00 11.30 870.00 21.00
30.00 7.3543623304 . 0.00 21.70 946.00 22.00
59.00 5.5451774445 . 0.00 16.40 . 19.00
44.00 7.2647301779 . 0.00 16.70 825.00 .
70.00 7.554858521 2.54 0.00 18.30 990.00 22.00
37.00 5.9763509093 3.42 0.00 13.00 1054.00 24.00
67.00 5.4337220036 3.44 1.00 13.70 840.00 .
34.00 6.1737861039 2.795 1.00 13.50 600.00 .
52.00 4.8598124044 . 1.00 13.20 890.00 .
44.00 5.2626901889 3.095 1.00 12.10 780.00 17.00
63.00 6.4876840185 . 1.00 21.80 915.00 .
55.00 5.6733232672 . 1.00 13.50 915.00 .
94.00 6.1136821798 5.07 1.00 12.00 1230.00 29.00
97.00 7.3670770599 5.95 1.00 5.00 1302.00 30.00
58.00 7.7977020355 3.24 0.00 13.20 921.00 18.00
51.00 6.0038870671 2.648 0.00 14.10 . .
63.00 6.7546040995 3.883 1.00 18.90 922.00 .
24.00 6.1136821798 2.55 0.00 15.10 816.00 .
29.00 5.8051349689 4.27 1.00 15.20 845.00 19.00
39.00 5.170483995 . 1.00 13.00 923.00 .
65.00 5.7868973814 5.16 1.00 15.60 1030.00 24.00
62.00 5.8493247799 4.05 1.00 17.80 879.00 .
37.00 6.0088131854 2.191 1.00 14.20 . .
. 5.3752784077 1.56 1.00 13.20 757.00 .
66.00 5.5568280617 4 1.00 12.00 921.00 21.00
92.00 5.3798973535 3.4 1.00 10.40 . .
69.00 5.9532433343 3.55 1.00 11.90 848.00 20.00
82.00 5.9295891434 . 1.00 13.90 . .
56.00 5.6903594543 3.55 1.00 11.40 . .
15.00 4.6347289882 3.372 1.00 11.10 870.00 20.00
40.00 6.3261494732 3.136 0.00 15.40 . .
52.00 5.2729995586 4.23 1.00 12.70 826.00 20.00
48.00 6.0867747269 2.76 0.00 15.00 818.00 .
48.00 5.0689042022 . 1.00 12.20 831.00 .
58.00 5.0369526024 4.97 1.00 14.00 1005.00 26.00
60.00 4.8828019226 6.3 1.00 11.20 1002.00 24.00
69.00 6.429719478 1.738 1.00 14.40 . .
56.00 5.1357984371 4.575 1.00 13.80 915.00 .
56.00 6.1246833909 3.2 1.00 14.00 813.00 .
62.00 8.0633778224 3.54 0.00 17.50 1071.00 .
83.00 8.1110278382 4.2 0.00 8.90 1121.00 .
62.00 7.4558766875 . 0.00 16.80 926.00 21.00
53.00 7.3132203871 3.505 0.00 15.50 956.00 .
89.00 6.8057225534 . 1.00 4.30 . .
63.00 4.7184988713 . 1.00 11.40 . .
55.00 6.9631899859 2.38 0.00 14.60 867.00 .
55.00 7.2786289423 3.68 0.00 19.10 935.00 21.00
91.00 5.9480349892 3.4 1.00 13.90 842.00 22.00
46.00 5.9532433343 2.762 1.00 13.50 774.00 .
46.00 5.7651911028 2.146 0.00 16.50 . 21.00
54.00 5.5683445038 3.05 1.00 17.00 . 22.00
48.00 5.8348107371 2.855 1.00 18.00 . 21.00
51.00 5.0304379214 . 0.00 15.70 . 20.00
. 6.5235623061 1.912 0.00 20.10 . 21.00
49.00 7.4097419541 2.703 0.00 15.90 1000.00 23.00
40.00 5.3565862747 2.57 0.00 14.90 . .
42.00 7.383989458 2.744 0.00 17.00 1040.00 23.00
80.00 6.3044488024 2.668 0.00 25.00 . 21.00
47.00 4.6728288345 . 1.00 8.90 . .
80.00 5.5294290875 . 1.00 11.10 . .
85.00 6.7753660909 4.372 1.00 6.50 . 25.00
54.00 5.2203558251 3.322 1.00 12.60 . 22.00
60.00 5.4971682253 3 1.00 15.10 . 23.00
52.00 5.5683445038 3.272 1.00 13.00 . 23.00
55.00 7.2562972397 2.63 0.00 19.00 . 21.00
56.00 5.560681631 2.97 1.00 14.50 . .
19.00 7.4764723812 . 0.00 19.70 . .
. 5.9454206086 . 1.00 13.50 . 23.00
44.00 6.1268691841 2.624 0.00 20.10 . 20.00
48.00 5.1239639794 2.69 1.00 8.50 . .
53.00 8.167919363 3.145 0.00 15.10 960.00 22.00
52.00 6.5847913924 2.66 0.00 20.30 . 20.00
. 4.7184988713 . 1.00 17.60 . 18.00
72.00 5.3375380797 5.395 1.00 12.90 883.00 20.00
98.00 6.9911768871 6.07 1.00 4.70 1319.00 .
51.00 6.100318952 4.63 1.00 17.60 827.00 .
59.00 5.2933048247 5.335 1.00 9.50 . .
76.00 5.6767538023 4.74 1.00 38.40 816.00 .
33.00 4.6728288345 4.9 1.00 12.10 815.00 .
81.00 4.9487598904 . 1.00 12.20 . .
97.00 6.2422232655 . 1.00 14.50 993.00 .
75.00 7.8355792467 3.862 0.00 17.50 1012.00 .
61.00 6.7117403951 4.165 0.00 16.10 887.00 .
. 6.617402978 4.033 0.00 18.80 866.00 .
72.00 5.0304379214 4.934 1.00 22.20 928.00 .
60.00 3.0910424534 . 1.00 11.80 1066.00 25.00
38.00 5.5909869805 . 1.00 14.40 . .
55.00 5.3612921657 . 1.00 13.90 919.00 .
24.00 4.4998096703 . 1.00 9.50 970.00 19.00
78.00 4.8040210447 . 1.00 11.40 950.00 .
83.00 5.7714411231 5.566 1.00 10.20 1188.00 .
76.00 4.8441870865 3.95 1.00 12.20 915.00 .
51.00 6.5439118456 . 0.00 22.10 988.00 .
. 5.0434251169 . 1.00 11.20 850.00 .
26.00 6.5381398238 4.8 0.00 14.90 840.00 .
54.00 6.1696107325 5.29 1.00 14.20 934.00 .
58.00 6.7627295069 4.834 0.00 21.50 918.00 .
72.00 6.1800166537 5.376 0.00 13.50 1066.00 .
40.00 7.007600614 3.84 0.00 17.20 880.00 .
38.00 7.0103118673 4.17 0.00 23.50 913.00 .
99.00 7.0501225203 5.91 1.00 8.40 1355.00 .
70.00 6.5930445341 . 1.00 12.30 940.00 .
58.00 6.2126060958 4.748 0.00 17.40 988.00 .
64.00 6.907755279 6.484 1.00 14.40 938.00 .
53.00 6.2728770065 5.52 1.00 12.10 807.00 .
79.00 5.9401712527 . 1.00 19.00 1173.00 .
81.00 6.8501261661 . 0.00 14.40 1111.00 .
43.00 6.100318952 . 1.00 14.00 810.00 .
57.00 5.4467373717 4.748 0.00 18.60 1034.00 .
77.00 8.4162672728 4.766 0.00 19.50 1107.00 .
60.00 6.2225762681 5.4 1.00 16.70 925.00 .
47.00 5.8916442118 4.86 0.00 17.80 970.00 .
64.00 6.56526497 4.351 0.00 19.50 1041.00 .
61.00 4.836281907 5.72 1.00 9.80 . .
80.00 5.2417470151 4.138 1.00 14.00 964.00 21.00
20.00 3.295836866 3.382 1.00 14.30 850.00 19.00
34.00 6.3801225369 . 0.00 19.60 . .
28.00 6.0063531596 2.38 0.00 17.40 . 17.00
34.00 5.4510384536 . 0.00 13.70 . 26.00
40.00 7.4163784792 3.168 0.00 19.60 . 22.00
47.00 6.1527326947 2.26 0.00 15.50 . 17.00
34.00 7.5448610687 . 0.00 14.30 . 22.00
54.00 7.3290937362 4.56 0.00 15.40 920.00 22.00
37.00 7.3746290152 4.952 0.00 14.80 903.00 21.00
29.00 4.605170186 4.5 1.00 7.50 800.00 21.00
56.00 6.238324625 . 1.00 12.20 957.00 .
42.00 6.0161571597 . 1.00 12.40 840.00 18.00
73.00 6.1569789856 5.406 1.00 11.30 . .
79.00 5.6524891803 . 1.00 10.40 . .
64.00 6.6240652278 5.34 1.00 14.60 . .
118.00 6.2672005485 4.84 1.00 14.30 781.00 19.00
43.00 7.2203738367 . 0.00 15.60 916.00 .
34.00 7.1459844677 . 0.00 12.80 893.00 .
39.00 7.2570027071 . 0.00 14.10 845.00 .
46.00 7.466799475 . 0.00 12.50 907.00 .
77.00 6.3225652399 5.58 1.00 15.80 1130.00 .
93.00 6.5889264775 5.565 1.00 10.50 1186.00 27.00
83.00 5.1761497326 . 1.00 11.90 928.00 23.00
. 4.9628446303 . 1.00 37.50 830.00 .
64.00 5.5174528965 . 1.00 14.30 . .
99.00 6.7696419769 6.664 1.00 5.90 1300.00 .
91.00 6.2747620212 8.124 1.00 10.30 1220.00 .
53.00 4.6151205168 4.33 1.00 9.50 902.00 .
95.00 5.2832037287 8.7 1.00 8.10 1340.00 .
93.00 8.0974262986 6.238 1.00 6.90 . .
46.00 5.0562458053 . 1.00 14.60 932.00 22.00
54.00 4.6821312271 . 1.00 12.70 . .
64.00 5.843544417 5.04 1.00 21.50 959.00 23.00
80.00 6.8480052746 . 1.00 14.40 1041.00 .
91.00 6.118097198 5.05 1.00 9.60 1122.00 .
73.00 6.0637852087 4.78 1.00 12.30 1002.00 23.00
79.00 6.2146080984 5.841 1.00 12.10 . .
60.00 7.2071188562 5.92 1.00 13.90 1010.00 24.00
67.00 5.7104270174 3.55 1.00 15.00 1043.00 24.00
. 4.6821312271 4.31 1.00 14.30 700.00 18.00
66.00 6.8167358806 . 1.00 16.00 867.00 19.00
75.00 7.2211050982 6.192 1.00 11.50 . .
51.00 5.1590552992 . 1.00 13.30 946.00 22.00
. 3.9702919136 3.92 1.00 7.00 907.00 25.00
94.00 6.0520891689 4.84 1.00 13.30 . .
79.00 6.3332796281 . 1.00 13.60 1006.00 .
70.00 5.3565862747 6.55 1.00 11.30 1024.00 .
69.00 6.7214257008 5.925 1.00 17.60 990.00 25.00
77.00 4.7621739348 . 1.00 10.30 916.00 .
68.00 5.4764635519 . 1.00 11.70 960.00 24.00
. 6.6694980899 . 1.00 13.80 . .
80.00 5.2203558251 . 1.00 9.70 903.00 .
. 4.9628446303 4.4 1.00 16.20 . .
88.00 5.4722706737 . 1.00 15.30 900.00 19.00
61.00 5.5834963088 . 1.00 13.60 1034.00 24.00
71.00 7.8260440135 . 1.00 7.80 1146.00 .
65.00 6.1463292577 . 1.00 14.20 . .
55.00 5.0751738152 3.81 1.00 11.60 905.00 21.00
62.00 7.3277805384 4.76 1.00 13.80 958.00 .
62.00 5.7104270174 . 1.00 10.40 1110.00 .
58.00 5.6767538023 6.74 1.00 10.80 950.00 .
70.00 6.8416154765 . 1.00 15.40 . 28.00
46.00 5.3565862747 3.546 1.00 13.40 967.00 21.00
68.00 7.2305631534 5.67 1.00 10.80 1075.00 26.00
. 5.5947113796 . 1.00 23.80 890.00 .
64.00 5.9215784196 . 1.00 8.20 984.00 22.00
83.00 5.5721540322 6.694 1.00 6.10 1150.00 .
81.00 6.3818160174 5.685 1.00 12.70 1090.00 25.00
100.00 6.4425401665 5.1 1.00 14.10 1051.00 24.00
78.00 5.926926026 4.927 1.00 17.70 1013.00 25.00
45.00 5.9939614273 . 1.00 19.30 . .
66.00 5.8692969131 5.6 1.00 14.50 990.00 22.00
65.00 7.7882115578 . 1.00 29.30 932.00 .
74.00 5.4026773819 . 1.00 13.60 917.00 19.00
85.00 6.2245584293 5.73 1.00 11.50 1083.00 .
67.00 5.3706380281 . 1.00 16.10 825.00 .
74.00 7.5191499577 4.355 0.00 17.40 1086.00 .
80.00 7.4713630882 4.598 0.00 18.00 1148.00 26.00
57.00 7.4524024512 . 0.00 10.50 1006.00 .
49.00 6.8068293604 4.46 0.00 19.00 952.00 22.00
42.00 6.9324478916 4.04 0.00 18.70 864.00 .
53.00 6.9431224228 4.68 0.00 17.80 984.00 23.00
66.00 6.701960366 4.42 0.00 16.30 997.00 23.00
76.00 7.0414116638 4.17 0.00 19.10 1149.00 26.00
53.00 6.4861607889 4.24 0.00 15.30 1016.00 24.00
60.00 6.7707894239 4.952 0.00 17.10 972.00 22.00
63.00 7.2889276945 4.81 0.00 22.00 1030.00 24.00
65.00 6.7487595475 4.176 0.00 17.90 980.00 22.00
59.00 6.4769723629 4.66 0.00 15.10 1040.00 23.00
67.00 7.8005726547 6.87 1.00 11.30 . .
65.00 5.5451774445 . 1.00 12.30 933.00 28.00
88.00 6.2690962837 6.204 1.00 11.50 . 28.00
71.00 5.6454468976 . 0.00 12.80 . .
95.00 7.1000271666 . 0.00 8.80 1211.00 28.00
80.00 7.1252830915 6.582 1.00 5.90 . .
90.00 6.4815771293 . 1.00 9.70 1228.00 27.00
75.00 6.0330862218 . 1.00 13.20 990.00 .
69.00 4.8675344505 . 1.00 8.30 1080.00 24.00
63.00 6.4068799861 4.192 1.00 5.20 1174.00 .
26.00 6.5596152375 . 0.00 18.90 751.00 .
47.00 7.1701195434 . 0.00 18.20 . .
61.00 6.5610306659 5.57 1.00 21.60 830.00 .
53.00 6.6567265242 5.5 1.00 18.60 . .
46.00 5.9661467391 4.76 0.00 14.90 952.00 .
30.00 6.6437897331 . 0.00 15.30 778.00 .
22.00 5.9135030056 4.42 0.00 25.30 . .
56.00 8.0349550245 . 0.00 13.60 1052.00 .
36.00 6.4676987261 . 0.00 16.50 660.00 .
. 7.4529823295 . 0.00 15.10 . .
59.00 6.4520489544 8.02 1.00 10.20 1089.00 .
48.00 7.2675254278 . 0.00 17.60 845.00 .
. 3.4965075615 . 1.00 7.50 850.00 17.00
66.00 6.0497334552 4.684 1.00 17.40 848.00 21.00
85.00 6.4952655559 4.41 1.00 17.60 997.00 23.00
58.00 5.342334252 3.99 1.00 13.30 972.00 23.00
67.00 8.0313853306 3.352 0.00 21.10 946.00 22.00
83.00 6.1070228877 . 1.00 12.10 . 23.00
67.00 6.5694814204 4.73 1.00 2.90 . .
64.00 6.4232469635 4.41 1.00 15.30 1010.00 24.00
. 6.591673732 . 0.00 21.10 . .
35.00 7.1731917425 . 0.00 18.50 848.00 20.00
100.00 5.4722706737 4.43 1.00 11.10 920.00 21.00
83.00 5.429345629 4.4 1.00 14.90 1004.00 24.00
69.00 6.3153580015 4.69 1.00 11.10 1100.00 24.00
56.00 5.1590552992 . 1.00 12.80 819.00 21.00
81.00 6.2785214242 4.72 1.00 11.60 . .
. 6.0210233493 5.03 1.00 12.40 . 22.00
33.00 6.7696419769 . 1.00 19.60 . .
65.00 5.4847969335 4.41 1.00 12.50 920.00 22.00
79.00 5.4971682253 . 1.00 10.60 1050.00 24.00
89.00 6.7093043403 5.55 1.00 14.50 1063.00 23.00
46.00 8.9126079637 . 0.00 20.80 886.00 21.00
88.00 6.0112671744 3.69 1.00 11.10 1163.00 27.00
46.00 3.4657359028 . 1.00 9.60 . 19.00
55.00 6.0591231956 3.7 1.00 17.60 912.00 21.00
96.00 5.8348107371 3.92 1.00 13.20 . .
81.00 6.1268691841 3.53 1.00 16.70 . 23.00
73.00 5.926926026 3.914 1.00 13.40 926.00 22.00
. 3.7376696183 . 1.00 8.70 838.00 19.00
83.00 6.5191472879 5.82 1.00 10.10 1219.00 29.00
83.00 6.5057840601 4.08 1.00 14.50 1006.00 24.00
64.00 8.0655794273 4.095 0.00 20.40 993.00 24.00
75.00 6.1268691841 5.65 1.00 12.10 1103.00 25.00
87.00 6.0591231956 . 1.00 13.90 . 24.00
39.00 5.537334267 3.8 1.00 19.00 680.00 19.00
43.00 8.0743376941 3.844 0.00 16.70 880.00 20.00
54.00 7.7865518064 4.697 0.00 10.80 997.00 23.00
93.00 7.3178761986 4.22 1.00 14.80 1082.00 25.00
48.00 7.3310603052 3.719 0.00 20.40 951.00 20.00
. 4.8828019226 4.14 1.00 15.00 . 19.00
68.00 4.4543472963 4.202 1.00 10.50 838.00 21.00
68.00 6.1675164909 . 1.00 11.30 . 22.00
. 5.4249500175 3.392 1.00 13.40 1042.00 24.00
67.00 5.4161004022 . 1.00 13.30 . .
78.00 6.3543700408 4.404 1.00 12.80 1101.00 25.00
83.00 6.5439118456 4.96 1.00 13.30 996.00 24.00
50.00 7.5532866056 . 0.00 18.00 . 20.00
56.00 8.5811065172 . 0.00 13.10 . .
58.00 5.811140993 . 1.00 19.80 . 22.00
85.00 8.0986428438 3.96 0.00 17.60 . .
48.00 5.5294290875 3.336 1.00 11.30 1004.00 24.00
. . . 0.00 8.10 . .
. 6.8585650348 . 0.00 17.30 . 19.00
44.00 5.7651911028 3.717 1.00 20.80 . 21.00
36.00 7.1212524532 . 1.00 19.90 . 19.00
. 4.3944491547 2.9 1.00 8.40 870.00 22.00
31.00 7.1899221707 . 0.00 22.80 . 21.00
. 6.2538288116 . 0.00 18.50 . 20.00
. 5.9914645471 2.58 1.00 41.70 . .
25.00 . . 0.00 20.20 . 21.00
29.00 5.8464387751 . 0.00 16.20 . .
50.00 6.1820849067 3.14 1.00 15.10 . 24.00
45.00 5.8607862235 3.15 1.00 16.20 920.00 22.00
40.00 5.6167710977 . 1.00 14.60 1032.00 23.00
43.00 5.3375380797 1.92 0.00 23.60 . 20.00
48.00 7.6875387662 3.346 0.00 15.30 1017.00 24.00
29.00 5.5254529391 1.8 0.00 18.10 . 20.00
39.00 5.1590552992 . 1.00 11.60 888.00 22.00
53.00 6.1025585946 . 0.00 19.60 . 20.00
. 6.82437367 . 0.00 . . 20.00
44.00 7.7111012518 . 0.00 11.50 . 24.00
47.00 6.5453496603 . 1.00 11.50 1101.00 24.00
45.00 6.4488893941 3.994 1.00 15.50 1010.00 23.00
51.00 4.7706846245 . 1.00 16.80 833.00 .
41.00 4.3944491547 . 1.00 14.30 900.00 19.00
. 5.8749307309 . 0.00 11.90 . .
52.00 5.6835797673 4.13 1.00 13.50 960.00 .
69.00 6.1779441141 4.79 1.00 12.30 . .
81.00 6.1268691841 4.21 1.00 17.80 1051.00 25.00
. . . 1.00 16.90 920.00 .
. 6.5439118456 . 0.00 20.00 899.00 .
45.00 7.4006205774 3.444 0.00 13.90 965.00 22.00
41.00 5.6021188209 . 0.00 14.70 903.00 .
42.00 5.6629604801 3.994 1.00 10.90 1021.00 24.00
24.00 6.7298240705 4.365 0.00 20.00 900.00 22.00
68.00 5.7899601709 5.49 1.00 11.80 1235.00 28.00
. 6.6437897331 . 0.00 17.60 919.00 21.00
54.00 7.8422787791 . 0.00 19.70 . .
72.00 6.0378709199 4.1 1.00 13.20 1001.00 .
29.00 3.9702919136 . 1.00 12.90 875.00 21.00
68.00 5.9788857649 . 1.00 13.30 1100.00 25.00
80.00 5.4249500175 4.4 1.00 11.30 1023.00 24.00
76.00 6.1820849067 4.44 1.00 9.90 . .
72.00 5.1239639794 . 1.00 10.80 840.00 18.00
73.00 5.8522024798 . 1.00 12.20 965.00 .
89.00 5.7462031905 . 1.00 12.30 1260.00 .
93.00 6.7592552707 4.75 1.00 14.20 . .
71.00 5.4116460519 . 1.00 16.50 853.00 .
74.00 7.0825485694 5.69 1.00 9.20 1234.00 28.00
74.00 5.2882670307 . 1.00 11.70 960.00 21.00
52.00 4.5108595065 5.23 1.00 9.30 972.00 22.00
73.00 4.836281907 . 1.00 8.30 968.00 .
96.00 5.7589017739 5.76 1.00 12.90 . .
65.00 6.0753460311 4.53 1.00 19.30 913.00 .
87.00 6.1882641231 5 1.00 11.20 . .
61.00 7.0192966537 6.18 1.00 13.10 1015.00 .
75.00 6.910750788 5.114 1.00 13.80 . .
54.00 5.1059454739 4.8 1.00 13.60 931.00 23.00
81.00 6.0544393463 4.4 1.00 12.80 1038.00 .
86.00 6.2304814476 . 1.00 10.90 1100.00 26.00
65.00 6.5191472879 4.28 1.00 13.30 982.00 23.00
74.00 5.4680601411 4.82 1.00 20.10 962.00 22.00
83.00 6.3543700408 4.328 1.00 12.10 . .
100.00 6.3508857167 . 1.00 18.40 1144.00 27.00
96.00 4.6443908991 . 1.00 7.80 970.00 .
95.00 5.6767538023 6.235 1.00 10.60 . .
74.00 5.1298987149 . 1.00 11.20 . .
69.00 4.6347289882 . 1.00 11.20 850.00 .
63.00 7.3932630948 2.906 0.00 20.60 941.00 .
80.00 5.6970934865 4.46 1.00 12.70 1067.00 .
87.00 5.9427993751 5.16 1.00 15.60 959.00 .
92.00 6.3491389914 5.74 1.00 10.50 . .
84.00 6.4329400927 5.61 1.00 15.10 1050.00 .
85.00 5.7683209958 . 1.00 12.30 988.00 .
91.00 6.9957661563 5.58 1.00 12.50 . .
45.00 5.7868973814 3.4 0.00 12.60 774.00 .
72.00 5.8944028343 4.3 1.00 14.00 944.00 21.00
